12092018;12;Sumatera Utara;09;1209;Simalungun;2;Puskesmas;018;MARUBUN JAYA;jln. Pematang siantar-tanah jawa km. 10,5 marubun jaya kec. Tanah jawa;;SRIANI;87776251977;
12092019;12;Sumatera Utara;09;1209;Simalungun;2;Puskesmas;019;NEGERI DOLOK;Jl. Besar Negeri Dolok, Kec. Silau Kahean;;Affriati Purba;81269323912;
12092020;12;Sumatera Utara;09;1209;Simalungun;2;Puskesmas;020;PAMATANG SILIMAHUTA;Jl Tuan Padi Raja Girsang No. 07 Tigaraja kec, Pamatang Silimahuta;82164917554;Filla Eriana Saragih;81251789700;
12092021;12;Sumatera Utara;09;1209;Simalungun;2;Puskesmas;021;PANEI TONGAH;Desa Pane Tongah. Kec. Panei;;Sindaroyani Purba;81345152175;
12092022;12;Sumatera Utara;09;1209;Simalungun;2;Puskesmas;022;PANOMBEIAN PANE;ln. Joman Purba Desa Torang Pardomuan Kec. Panombean Pane;;Mei Krisnawati Saragi;81376699813;
12092023;12;Sumatera Utara;09;1209;Simalungun;2;Puskesmas;023;PARAPAT;jln. Angarajim Atas Girsang;81262604801;Delisma sihotang;81361156942;
12092024;12;Sumatera Utara;09;1209;Simalungun;2;Puskesmas;024;PARBUTARAN;Jl. Tuan Mandis Purba, Kec Bosar Maligas;;Yola Aulia;85276160315;
12092025;12;Sumatera Utara;09;1209;Simalungun;2;Puskesmas;025;PEMATANG BANDAR;jln.Tn swadim Damanik no.18;;Nenny Herawaty damanik;85261646925;
12092026;12;Sumatera Utara;09;1209;Simalungun;2;Puskesmas;026;PEMATANG RAYA;jl.kartini pamatang raya;81248211770;lilis eva renata hutabarat;82165102064;
12092027;12;Sumatera Utara;09;1209;Simalungun;2;Puskesmas;027;PERDAGANGAN;Jl. Kartini No. 50 Perdagangan Kec. Bandar;81269129364;Riris Elida Sinaga;81376650786;
12092028;12;Sumatera Utara;09;1209;Simalungun;2;Puskesmas;028;RAJA MALIGAS;JL .Tapian Nauli Raja Maligas 1. Kec.Huta Bayu Raja;82366064670;Prayana Sirait;82384303402;
12092029;12;Sumatera Utara;09;1209;Simalungun;2;Puskesmas;029;RAMBUNG MERAH;jl Guru jason saragih , Kec Siantar Nagori Pamatang Simalungun;81370715947;Yessy naibaho;81265623465;
12092030;12;Sumatera Utara;09;1209;Simalungun;2;Puskesmas;030;SARAN PADANG;Jln. Besar Saran Padang;82163780376;Agustina Dewi Ramayana;85270831148;
12092031;12;Sumatera Utara;09;1209;Simalungun;2;Puskesmas;031;SARIBU DOLOK;Jln. Sudirman No. 1 Saribudolok;82276811567;Dinar Simbolon;82370821622;
12092032;12;Sumatera Utara;09;1209;Simalungun;2;Puskesmas;032;SARIMATONDANG;Jln.Gerej GKPS Kelurahan Sarimatondang;81263507191;Lasmery Purba;81397482789;
12092033;12;Sumatera Utara;09;1209;Simalungun;2;Puskesmas;033;SAYUR MATINGGI;Jl baharum Harahap no 25 puskesmas sayur matinggi;82162373322;Devi damayanti;82162373322;
12092034;12;Sumatera Utara;09;1209;Simalungun;2;Puskesmas;034;SERBALAWAN;Jln.Perintis Kemerdekaan No.18 Serbalawan;81370004448;Maria Dian susilawati;81376103533;
12092035;12;Sumatera Utara;09;1209;Simalungun;2;Puskesmas;035;SIDAMANIK;TigaUrung, Kec Pamatang Sidamanik, Kab Simalungun;81361570621;MORLEN SINURAT;85835321377;
12092036;12;Sumatera Utara;09;1209;Simalungun;2;Puskesmas;036;SILAU MALAHA;Jl. Semangat Baris, Kec. Siantar;;Sutini Lasma Romatua Sitorus;81263527564;
12092037;12;Sumatera Utara;09;1209;Simalungun;2;Puskesmas;037;SIMPANG BAH JAMBI;Jln.Asahan km 17 nagori bangun kec. Gunung Malela;82161171358;Eti Rosali Sonbay;82268063653;abcd
12092038;12;Sumatera Utara;09;1209;Simalungun;2;Puskesmas;038;SINASIH;jln.Linggadei Nagori Sinasih;81260956211;Ridayani Hutabarat;82288502474;
12092039;12;Sumatera Utara;09;1209;Simalungun;2;Puskesmas;039;SINDAR RAYA;Jalan Panglimana Nunut, Kelurahan Sindarraya;81260830440;Wanelpi Napitupulu;82277560582;
12092040;12;Sumatera Utara;09;1209;Simalungun;2;Puskesmas;040;SIPINTU ANGIN;Jln Lintas Parapat Brastagi;82164778733;Tetty Nora Simanjuntak;81375984798;
12092041;12;Sumatera Utara;09;1209;Simalungun;2;Puskesmas;041;TANAH JAWA;Jln Sisingamangaraja no 165;;Sarnauly Saragih;81361495031;
12092042;12;Sumatera Utara;09;1209;Simalungun;2;Puskesmas;042;TAPIAN DOLOK;Jln. Besar P Siantar-Tebing Tinggi KM. 11,5 Dolok ulu Kec Tapian Dolok;;Kamisah;81265747419;
12092043;12;Sumatera Utara;09;1209;Simalungun;2;Puskesmas;043;TIGA BALATA;Jln Bethesda Tiga Balata;81370289834;ROINDAH SITOHANG;81397445061;
12092044;12;Sumatera Utara;09;1209;Simalungun;2;Puskesmas;044;TIGA DOLOK;Jl. Besar Parapat Km 20.5. kec.dolok panribuan kab. Simalungun;8116146033;Derlina Sinurat;81370461680;
12092045;12;Sumatera Utara;09;1209;Simalungun;2;Puskesmas;045;TIGA RUNGGU;Jl. Raya Seribudolok Kecamatan Purba;;Rasda Willi A. Saragih;81270282308;
12092046;12;Sumatera Utara;09;1209;Simalungun;2;Puskesmas;046;UJUNG PADANG;Jln perjuangan No.5 ujung padang;81360635753;Resna E manurung;81396175904;
12093001;12;Sumatera Utara;09;1209;Simalungun;3;Klinik;001;KLINIK ANUGRAH;Jl.Merdeka kelurahan Serbelawan Kecamatan Dolok Batu Nanggar Kabupaten Simalungun;;;;
12093002;12;Sumatera Utara;09;1209;Simalungun;3;Klinik;002;KLINIK ASA MEDIKA KERASAAN;Jl. Pekan Kerasaan Depan Pos Polisi Kerasaan;;;;
12093003;12;Sumatera Utara;09;1209;Simalungun;3;Klinik;003;KLINIK BOLON;JL. PERJUANGAN LINGK.IX TELADAN METRO KELURAHAN UJUNG PADANG;;;;
12093004;12;Sumatera Utara;09;1209;Simalungun;3;Klinik;004;KLINIK BUKIT MARADJA ESTATE;Jln. Asahan Km 19,5 Nagori pematang sahkuda kec. gunung malela;;Devi Malinda;8126362378;
12093005;12;Sumatera Utara;09;1209;Simalungun;3;Klinik;005;KLINIK BUNDA THERESIA;Jl. Baringin Raya;;;;
12093006;12;Sumatera Utara;09;1209;Simalungun;3;Klinik;006;KLINIK DR HELMI SINAGA;JL. ANGGREK NO. 25 PERUMNAS I KELURAHAN PERDAGANGAN KECAMATAN BANDAR KABUPATEN SIMALUNGUN;;;;
12093007;12;Sumatera Utara;09;1209;Simalungun;3;Klinik;007;KLINIK HASANAH;Jl. Lintas Perdagangan - Pematang Siantar. Km 4,5;;;;
12093008;12;Sumatera Utara;09;1209;Simalungun;3;Klinik;008;KLINIK HENI;Huta II kp Gunung II Kelurahan Bandar Jawa Kecamatan Bandar Kabupaten Simalungun;;;;
12093009;12;Sumatera Utara;09;1209;Simalungun;3;Klinik;009;KLINIK IMAN;Jl. Karya Bhakti No. 07 Serbelawan;;;;
12093010;12;Sumatera Utara;09;1209;Simalungun;3;Klinik;010;KLINIK KARANGREJO;Jl. Anjangsana Simpang Inpres Huta II Karang Rejo;82284606397;Anita Dwilia;8116281303;
12093011;12;Sumatera Utara;09;1209;Simalungun;3;Klinik;011;KLINIK LARAS;Jln. Besar bahapal, kec.B.huluan ,Kab.Simalungun;82295901439;Tina Nababan;82220574440;
12093012;12;Sumatera Utara;09;1209;Simalungun;3;Klinik;012;KLINIK MITRA KELUARGA;Huta III Parbeokan, Nagori BUntu Turunan, Kec. Hatonduhan;8126441379;Titik Nurhayati;82273380002;
12093013;12;Sumatera Utara;09;1209;Simalungun;3;Klinik;013;KLINIK MITRA KELUARGA 2;HUT I BUTTU BAYU KALURAHAN BUTTU BAYU KEC.HATONDUHAN KAB.SIMALUNGUN;81370233150;dr.Marisa Terge Nainggolan;81370233150;
12093014;12;Sumatera Utara;09;1209;Simalungun;3;Klinik;014;KLINIK MUNTHE1;HUTA A. MARGOMULYO Kec. Gunung Malela Kab. Simalungun;;;;
12093015;12;Sumatera Utara;09;1209;Simalungun;3;Klinik;015;KLINIK NARWASTU;Jln. Besar BAh Gunung, Kec. Bandar Huluan, Kab. Simalungun;;;;
12093016;12;Sumatera Utara;09;1209;Simalungun;3;Klinik;016;KLINIK PANDU;JL. SM RAJA NO. 627 KELURAHAN PERDAGANGAN I KECAMATAN BANDAR KABUPATEN SIMALUNGUN;82364697797;Yanti Sitindaon;81362376028;
12093017;12;Sumatera Utara;09;1209;Simalungun;3;Klinik;017;KLINIK PERMATA;Saribudolok;;;;
12093018;12;Sumatera Utara;09;1209;Simalungun;3;Klinik;018;KLINIK POLRES SIMALUNGUN;Jln Asahan kab.Simalungun;;;;
12093019;12;Sumatera Utara;09;1209;Simalungun;3;Klinik;019;KLINIK PRATAMA MUTIARA SEI MANGKEI;Jl. KELAPA SAWIT II NO.1 SEI MANGKEI;;;;
12093020;12;Sumatera Utara;09;1209;Simalungun;3;Klinik;020;KLINIK PRATAMA NUSANTARA;Jln. Besar Sisingamangaraja Tanah Jawa;81268799550;Santi N Sinaga;82384508090;
12093021;12;Sumatera Utara;09;1209;Simalungun;3;Klinik;021;KLINIK PRATAMA PT.BRIDGESTONE SUMATRA RUBBER ESTATE;Dolok Ulu, Tapian Dolok;(0622)64098;sandra kumala;81361319933;
12093022;12;Sumatera Utara;09;1209;Simalungun;3;Klinik;022;KLINIK PRATAMA SEI MANGKEI;Jl. Huta 2 Nagori Sei Mangkei Kec. Bosar Maligas, Kab. Simalungun;82366058460;Fitri May Sari Yanti;81376283813;
12093023;12;Sumatera Utara;09;1209;Simalungun;3;Klinik;023;KLINIK PRATAMA TINJOWAN;Huta III Tinjowan Kec: Ujung Padang Kabupaten: Simalungun;82166002054;Lilik Yulia;82166002054;
12093024;12;Sumatera Utara;09;1209;Simalungun;3;Klinik;024;KLINIK PRATAMA YASMIN MEDICAL;Huta bah bolon. Dolok ilir 1.Dolok batu nanggar;;;;
12093025;12;Sumatera Utara;09;1209;Simalungun;3;Klinik;025;KLINIK PT. MARGIE ANDALAN ESTATE AEK NAULI;Komplek PT Toba Pulp Lestari Aek Nauli Kelurahan Sibaganding Kecamatan Girsang Sipangan Bolon Kabupaten Simalungun;;;;
12093026;12;Sumatera Utara;09;1209;Simalungun;3;Klinik;026;KLINIK PUSKESBUN BAHJAMBI;Nagori Bah Jambi Kec.Jawa Maraja Kab.Simalungun;82268783030;Aseh Sugiarti;82274900334;
12093027;12;Sumatera Utara;09;1209;Simalungun;3;Klinik;027;KLINIK PUSKESBUN MAYANG;Huta II Mayang, Kec. Bosar Maligas, Kab. Simalungun;82396147185;Dini Juni Yanti;85262335533;
12093028;12;Sumatera Utara;09;1209;Simalungun;3;Klinik;028;KLINIK PUTRI PARAPAT;Jl. Josep Sinaga No 121;8126474965;Ronauli Ritonga;82285899681;
12093029;12;Sumatera Utara;09;1209;Simalungun;3;Klinik;029;KLINIK RESTU BUNDA;JALAN H.ULAKMA SINAGA NO.49;;;;
12093030;12;Sumatera Utara;09;1209;Simalungun;3;Klinik;030;KLINIK SIDAMANIK;Jln.Besar Sarimatondang Kec.Sidamanik;;;;
12093031;12;Sumatera Utara;09;1209;Simalungun;3;Klinik;031;KLINIK ST.FRANSISKUS HARANGGAOL;Jln.Sutomo No.57 Haranggaol;;dr. Evi Sinaga;82198089322;
12093032;12;Sumatera Utara;09;1209;Simalungun;3;Klinik;032;KLINIK ST.FRANSISKUS ASSISI SARIBUDOLOK;Jln. Kabanjahe;81362835170;dr. Rotua Telambanua;81375542093;
12093033;12;Sumatera Utara;09;1209;Simalungun;3;Klinik;033;KLINIK TIGA BALATA;Jl. Besar Parapat No. 198, Kel. Tiga Balata, Kec. Jorlang Hataran;;dr. Richard Nainggolan;85362621052;
12093034;12;Sumatera Utara;09;1209;Simalungun;3;Klinik;034;KLINIK TONKES YONIF 122/TS;Asrama Militer Yonif 122/TS, Marihat Baris;;;;
12093035;12;Sumatera Utara;09;1209;Simalungun;3;Klinik;035;KLINIK YASMINE;Huta V Suhinagodang Kelurahan Tanjung pasir;81269227327;dr.Natalina;81269227327;
12093036;12;Sumatera Utara;09;1209;Simalungun;3;Klinik;036;PANDAWA MEDICAL CENTER;Jl SM raja no 2a;;;;
12093037;12;Sumatera Utara;09;1209;Simalungun;3;Klinik;037;PUSKESBUN SIDAMANIK;Emplasmen Sidamanik;81396053083;Rina Arta Sipahutar;85370721082;
12093038;12;Sumatera Utara;09;1209;Simalungun;3;Klinik;038;SUTRA MEDICAL CENTRE;Klinik Sutra Medical Centre (Jl.Asahan , km3.5 Nagori Pamatang - Simalungun);;;;
12093039;12;Sumatera Utara;09;1209;Simalungun;3;Klinik;039;LAPAS KELAS II A PEMATANG SIANTAR;Jl. Asahan No. KM. 7, Pantoan Maju, Kec. Siantar;(0622) 7551375;Martha Rita Nainggolan;85361304436;
12093040;12;Sumatera Utara;09;1209;Simalungun;3;Klinik;040;LAPAS NARKOTIKA KELAS II A PEMATANG SIANTAR;jl.Pemasyarakatan Kec.Pematang Raya Simalungun;;dr.Siti Maria Gultom;82275614727;
12093041;12;Sumatera Utara;09;1209;Simalungun;3;Klinik;041;Klinik Permata;Jln. Sudirman Saribudolok;81263477649;dr. Birma Saragih;81264005404;
12094001;12;Sumatera Utara;09;1209;Simalungun;4;Dokter Praktek Mandiri;001;ANDREAS PURBA;Perdagangan;81361069605;dr.Andreas;81361069605;
12094002;12;Sumatera Utara;09;1209;Simalungun;4;Dokter Praktek Mandiri;002;ANTON LUMBAN TOBING;Kerasaan;85830318404;dr.Anton Lbn Tobing;85830318404;
12094003;12;Sumatera Utara;09;1209;Simalungun;4;Dokter Praktek Mandiri;003;DR. ICHA STEPHANIE;Jl. Anjangsana Huta II Nagori Karang Sari;82363477872;dr. Icha Stephanie;85297442004;
12094004;12;Sumatera Utara;09;1209;Simalungun;4;Dokter Praktek Mandiri;004;DR. ZULFIANIDAR;Jl. Asahan Km.16 Huta 1 Nagori Bangun Kec. Gunung Malela;85296394799;dr. Zulfianidar, MKM;85296394799;
12094005;12;Sumatera Utara;09;1209;Simalungun;4;Dokter Praktek Mandiri;005;KRISTINE R.M NHAMPUN;Sarimatondang;81370598027;dr.Kristine Nahampun;81370598027;
12094006;12;Sumatera Utara;09;1209;Simalungun;4;Dokter Praktek Mandiri;006;MULATUA SIAHAAN;Simpang tiga Tanjung Pasir Tanah jawa;;dr.Mulatua Siahaan;;
12121001;12;Sumatera Utara;12;1212;Deli Serdang;1;Rumah Sakit;001;RS Grandmed Lubuk Pakam;Jl. Raya Medan-Lubuk Pakam KM.25 No. 66 Kel. Petapahan, Kec. Lubuk Pakam;Telephone Faskes;EKA FITRI;81361179740;
12121002;12;Sumatera Utara;12;1212;Deli Serdang;1;Rumah Sakit;002;RS Ibu dan Anak Maharani;Jl. Sultan Serdang No. 90, Buntu Bedimbar, Kec. Tj. Morawa;;dr. Ellyas Siahaan;81375130818;
12121003;12;Sumatera Utara;12;1212;Deli Serdang;1;Rumah Sakit;003;RS Ibu dan Anak Pramaliesa;Jl. Rumbia Sena, Kel No.65, Desa Baru, Kec. Batang Kuis;;;;
12121004;12;Sumatera Utara;12;1212;Deli Serdang;1;Rumah Sakit;004;RS Jiwa Bina Karsa Tuntungan;Jl. Tuntungan 1Desa I, Salam TANI, Pancur Batu;;;;
12121005;12;Sumatera Utara;12;1212;Deli Serdang;1;Rumah Sakit;005;RS Umum Citra Medika;Pasar 9, Jl. Batang kuis Medan No.377, Tembung, Kec. Percut Sei Tuan;;EVA;81375054648;
12121006;12;Sumatera Utara;12;1212;Deli Serdang;1;Rumah Sakit;006;RS Umum Daerah Bangun Purba;Jl. Perintis Kemerdekaan, Bangun Purba Tengah, Kec. Bangun Purba;;YURI AHSANI;81294969052;
12121007;12;Sumatera Utara;12;1212;Deli Serdang;1;Rumah Sakit;007;RS Umum Daerah Drs. H. Amri Tambunan;Jl. MH. Thamrin No.126, Lubuk Pakam Pekan, Kec. Lubuk Pakam;;NELLY MARDIANI;81375237429;
12121008;12;Sumatera Utara;12;1212;Deli Serdang;1;Rumah Sakit;008;RS Umum Dr. Gerhard L. Tobing;Jl. Limau Manis Kec. Tj. Morawa;;Leny;81362578201;
12121009;12;Sumatera Utara;12;1212;Deli Serdang;1;Rumah Sakit;009;RS Umum Full Bethesda;Jl. Binjai KM.10, Gg. Sama No. 71, Medan Krio, Sunggal;;dr. Riris;81376148903;
12121010;12;Sumatera Utara;12;1212;Deli Serdang;1;Rumah Sakit;010;RS Umum Haji Medan;Jl. Rumah Sakit H. No. 47, Kenangan Baru, Kec. Percut Sei Tuan;;;;
12121011;12;Sumatera Utara;12;1212;Deli Serdang;1;Rumah Sakit;011;RS Umum Hidayah;Jl. Suka Makmur, Kec. Deli Tua;;dian pitaloka;82363194471;
12121012;12;Sumatera Utara;12;1212;Deli Serdang;1;Rumah Sakit;012;RS Umum Joko;Jl. Musyawarah No. F, Sampali, Kec. Percut Sei Tuan;;Joko;82364733311;
12121013;12;Sumatera Utara;12;1212;Deli Serdang;1;Rumah Sakit;013;RS Umum Kasih Insani;Jl. Besar Namorambe No. 10-15, Deli Tua Kec. Namorambe;;Pak Iwan;81375873386;
12121014;12;Sumatera Utara;12;1212;Deli Serdang;1;Rumah Sakit;014;RS Umum Keliat;Jl. Klambir 5 kebun Kec. Hamparan Perak;;Ibu Keliat;8126368799;
12121015;12;Sumatera Utara;12;1212;Deli Serdang;1;Rumah Sakit;015;RS Umum Mitra Medika;Jl. Medan Batang Kuis Dusun XI Emplasmen, Bandar Klippa, Kec. Percut Sei Tuan;;dr. Ajeng;811620913;
12121016;12;Sumatera Utara;12;1212;Deli Serdang;1;Rumah Sakit;016;RS Umum Mitra Sehat;Jl. Sei Merah No. 300, Bandar Labuhan Kec. Tanjung Morawa;;Ibu Bintang;85359577747;
12121017;12;Sumatera Utara;12;1212;Deli Serdang;1;Rumah Sakit;017;RS Umum Pancur Batu;Jl. Jamin Ginting, Namo Riam, Kec. Pancur Batu;;alamria;82163745809;
12121018;12;Sumatera Utara;12;1212;Deli Serdang;1;Rumah Sakit;018;RS Umum Patar Asih;Jl. Bakaran Batu No. 188, Tumpatan, Kec. Beringin;;maria;82294374618;
12121019;12;Sumatera Utara;12;1212;Deli Serdang;1;Rumah Sakit;019;RS Umum Rahmad Hidayah;Jl. Limau Manis No.61,Limau Manis, Kec. Tanjung Morawa;;Halimah;82163318354;
12121020;12;Sumatera Utara;12;1212;Deli Serdang;1;Rumah Sakit;020;RS Umum Sari Mutiara Lubuk Pakam;Jl. Lubuk Pakam Tanjung Garbus Satu;;vera;83167587973;
12121021;12;Sumatera Utara;12;1212;Deli Serdang;1;Rumah Sakit;021;RS Umum Sembiring Deli Tua;Jl. Besar Deli Tua, Delitua Timur. Kec. Deli Tua;;tri anggraini;85261465385;
12121022;12;Sumatera Utara;12;1212;Deli Serdang;1;Rumah Sakit;022;RS Umum Sinar Husni;Jl. Veteran Gg. Utama Pasar V, Helvetia, Kec. Sunggal;;imawati;81263349755;
12121023;12;Sumatera Utara;12;1212;Deli Serdang;1;Rumah Sakit;023;RS Umum Yoshua;Jl. Medan Pematang Siantar No. 70, Tj. Garbus satu, Kec. Lubuk Pakam;;Erselin jabat;81262300398;
12122001;12;Sumatera Utara;12;1212;Deli Serdang;2;Puskesmas;001;ARASKABU;Jl. Tumpatan Nibung, Batang Kuis;;friska;85373725311;
12122002;12;Sumatera Utara;12;1212;Deli Serdang;2;Puskesmas;002;BANDAR BARU;Jl. Bandar Baru, Sikeben, Kec. Sibolangit;;rosmehuliani;81360051930;
12122003;12;Sumatera Utara;12;1212;Deli Serdang;2;Puskesmas;003;BANDAR KHALIFAH;Jl. Tembung, Kec. Percut Sei Tuan, Kab. Deli Serdang;;Anita;82239422296;
12122004;12;Sumatera Utara;12;1212;Deli Serdang;2;Puskesmas;004;SIALANG;Jl. Perintis kemerdekaan, sialang, kec. Bangun purba;;yuri ahsani;81294969052;
12122005;12;Sumatera Utara;12;1212;Deli Serdang;2;Puskesmas;005;BATANG KUIS;Jl. Pancasila No. 26, Bakaran Batu, Kec. Batng Kuis;;tri utami;81260893863;
12122006;12;Sumatera Utara;12;1212;Deli Serdang;2;Puskesmas;006;BIRU-BIRU;Jl. Sari Laba Jahe, kec. Sibiru biru;;linda;82366661036;
12122007;12;Sumatera Utara;12;1212;Deli Serdang;2;Puskesmas;007;DALU SEPULUH;Jl. Dalu 10. A, Kec. Tj. Morawa;;sukesih;81397181962;
12122008;12;Sumatera Utara;12;1212;Deli Serdang;2;Puskesmas;008;DELITUA;Jl. Kesehatan No.58, Deli Tua Timur, Kec. Deli Tua;;friska surbakti;81397600277;
12122009;12;Sumatera Utara;12;1212;Deli Serdang;2;Puskesmas;009;GALANG;Jl. Bukit Barisan, Sungei Putih, Kec. Galang;;Enny;85362127064;
12122010;12;Sumatera Utara;12;1212;Deli Serdang;2;Puskesmas;010;GUNUNG MERIAH;Jl. Gunung Sinembah, Kec. Gunung Meriah;;Fatmawati;81375739005;
12122011;12;Sumatera Utara;12;1212;Deli Serdang;2;Puskesmas;011;GUNUNG TINGGI;Jl. Suka Rende, Kec. Kutalimbaru;;Pengajaren;81361253572;
12122012;12;Sumatera Utara;12;1212;Deli Serdang;2;Puskesmas;012;HAMPARAN PERAK;Jl. Klumpang kebun, Kec. Hamparan Perak;;Ernita simamora;81361482614;
12122013;12;Sumatera Utara;12;1212;Deli Serdang;2;Puskesmas;013;KARANG ANYER;Jl. Karang Anyer Dusun IV, Emplasmen Kuala Namu, Kec. Beringin;;Suparni;81370415252;
12122014;12;Sumatera Utara;12;1212;Deli Serdang;2;Puskesmas;014;KENANGAN;Jl. Parkit 18 No.110, Tegal Sari Mandala II, Kec. Medan Denai;;Desmi;85270758655;
12122015;12;Sumatera Utara;12;1212;Deli Serdang;2;Puskesmas;015;KOTA DATAR;Jl. Tanjung Mulia, Medan Deli, Kota Datar Kec. Hamparan Perak;;Diana;81362389525;
12122016;12;Sumatera Utara;12;1212;Deli Serdang;2;Puskesmas;016;KUTALIMBARU;Jl. Kwala Lau Bicik,Kec. Kutalimbaru, Kab. Deli Serdang;;nurlelawati;81362313764;
12122017;12;Sumatera Utara;12;1212;Deli Serdang;2;Puskesmas;017;LABUHAN DELI;Jl. Serba Guna Ujung, Tj. Gusta, Kec. Sunggal;;Yanti;85372652699;
12122018;12;Sumatera Utara;12;1212;Deli Serdang;2;Puskesmas;018;LUBUK PAKAM;Jl. Diponegoro, Petapahan, Kec. Lubuk Pakam;;Purnama;85270191005;
12122019;12;Sumatera Utara;12;1212;Deli Serdang;2;Puskesmas;019;MULYOREJO;Jl. Pembangunan No. Km. 12 Mulyorejo Kec. Sunggal;;Elly Sinaga;8116241242;
